,County,Start Pct,End Pct,Diff Pct
84,TX-48-48189,0.05873601523446798,0.06169965075669383,0.002963635522225845
85,GA-13-13259,0.6459881692704383,0.524867544009571,-0.12112062526086731
86,KS-20-20095,0.0008872130420317178,0.007285026668401197,0.006397813626369479
87,AR-5-5075,0.009219460536971282,0.012515644555694618,0.003296184018723336
88,NJ-34-34015,0.08385437115081482,0.11648866642193777,0.03263429527112295
89,IA-19-19113,0.010679336439153048,0.056798959602757416,0.046119623163604365
90,SC-45-45007,0.18209166005687644,0.17093665892794774,-0.011155001128928699
91,IA-19-19061,0.0011007338225483656,0.03674646074646075,0.03564572692391239
92,KS-20-20115,0.004149971379507728,0.016359580269354704,0.012209608889846976
93,GA-13-13213,0.005581247010046244,0.018753949197523063,0.013172702187476818
94,ID-16-16029,0.00015267175572519084,0.00413589364844904,0.003983221892723849
95,VT-50-50007,0.0030148685496733034,0.02995377427470226,0.026938905725028956
96,NE-31-31017,0.0004951720722951226,0.006109979633401222,0.005614807561106099
97,MT-30-30077,0.000299311583358276,0.0152046783625731,0.014905366779214823
98,FL-12-12063,0.2931064880112835,0.27696043128459436,-0.016146056726689118
99,TX-48-48409,0.015847995569377583,0.025090191071455083,0.0092421955020775
100,TX-48-48083,0.022919296882587162,0.03394099304389542,0.011021696161308256
101,IL-17-17161,0.04296743873783149,0.11340354334749851,0.07043610460966702
102,CO-8-8005,0.002662121270157429,0.12297495151292355,0.12031283024276612
103,NE-31-31087,0.0022145669291338582,0.00693721817551162,0.0047226512463777615
104,LA-22-22029,0.3918067226890756,0.4101380200575911,0.018331297368515465
105,AR-5-5093,0.26619293574155467,0.35799533586355115,0.09180240012199647
106,MO-29-29111,0.043466449334419996,0.04056039972567846,-0.002906049608741537
107,TX-48-48109,0.0005625879043600563,0.01744186046511628,0.016879272560756223
108,MS-28-28137,0.4817107170737147,0.32043398360192255,-0.16127673347179217
109,PA-42-42117,0.0015667137536920508,0.012656111946892088,0.011089398193200038
110,IN-18-18051,0.021672751410554265,0.029518874907475942,0.007846123496921677
111,MS-28-28041,0.22144879660217084,0.2545481437657151,0.03309934716354426
112,WA-53-53053,0.04385420383504328,0.09590688592032268,0.0520526820852794
113,GA-13-13195,0.1430330076171424,0.09985584191835731,-0.0431771656987851
114,GA-13-13217,0.31819959330517755,0.44372493434338645,0.1255253410382089
115,VA-51-51121,0.030276219249028916,0.046951962561314044,0.016675743312285128
116,ND-38-38029,0.00013829345871940258,0.006760728982951205,0.006622435524231803
117,VA-51-51800,0.5072035713480486,0.4395140708476537,-0.0676895005003949
118,WV-54-54053,0.011053154495777446,0.012945223212634537,0.0018920687168570913
119,GA-13-13293,0.28357889326708924,0.28837985436893204,0.0048009611018428044
120,TX-48-48441,0.05383127695442182,0.08585015913150215,0.032018882177080335
121,OH-39-39095,0.11165936052188727,0.21228576237810967,0.1006264018562224
122,MN-27-27005,0.000124595066035385,0.009824477325825197,0.009699882259789811
123,IL-17-17033,0.00019984012789768185,0.05253940455341506,0.052339564425517376
124,AL-1-1013,0.40316008692502714,0.44661109457179715,0.04345100764677001
125,KY-21-21077,0.02535072606448437,0.022116720704029643,-0.0032340053604547267
126,MS-28-28117,0.11786934465265556,0.14757060371577832,0.029701259063122765
127,WY-56-56039,0.000140331181588549,0.010897297297297298,0.01075696611570875
128,MI-26-26031,0.0009267840593141798,0.010775946828174775,0.009849162768860595
129,TX-48-48021,0.2729799963739651,0.08451823611956238,-0.1884617602544027
130,TX-48-48105,0.020174482006543076,0.020754716981132074,0.0005802349745889987
131,MN-27-27153,4.576030750926646e-05,0.00935812342828874,0.009312363120779474
132,MS-28-28039,0.1190319394138953,0.08873486501518847,-0.030297074398706825
133,NC-37-37141,0.4422141119221411,0.17191161410147368,-0.2703024978206674
134,MS-28-28163,0.5369685069103542,0.5795085259429656,0.0425400190326114
135,PA-42-42063,0.005573086319218241,0.031897523169974476,0.026324436850756236
136,AR-5-5109,0.043697478991596636,0.03981892091648189,-0.003878558075114745
137,KY-21-21049,0.07762342380850609,0.054506809855412924,-0.023116613953093168
138,TX-48-48437,0.03999609794166423,0.08854374087348997,0.048547642931825744
139,KS-20-20023,0.00022815423226100844,0.004479283314669653,0.004251129082408644
140,IL-17-17163,0.2194183939940817,0.3115977156014724,0.09217932160739073
141,VT-50-50003,0.002322087146564677,0.013602445135886775,0.011280357989322098
142,MO-29-29155,0.2737805804588968,0.27668458986385996,0.0029040094049631593
143,LA-22-22093,0.473692062860553,0.4949691658552418,0.021277102994688823
144,GA-13-13147,0.23406169665809767,0.19546487036891988,-0.038596826289177794
145,GA-13-13241,0.008371291394804876,0.020391867821386894,0.012020576426582018
146,FL-12-12115,0.0698347616449927,0.052915923846440255,-0.01691883779855244
147,LA-22-22107,0.5947903047370009,0.5575949367088607,-0.03719536802814016
148,OH-39-39075,0.00035618878005342833,0.006126306679723975,0.005770117899670546
149,AL-1-1129,0.299701974419471,0.24708402761247322,-0.05261794680699777
150,VA-51-51153,0.0928585431250909,0.23173153340225494,0.13887299027716404
151,KS-20-20067,0.0013461214874642437,0.013707487391697918,0.012361365904233675
152,ID-16-16061,0.0005310674455655868,0.010820797044074954,0.010289729598509366
153,AZ-4-4001,0.013440948772854554,0.014522763522399753,0.0010818147495451989
154,GA-13-13081,0.4039004931021109,0.44307504042655477,0.039174547324443865
155,TN-47-47067,0.01253317605426128,0.008673158855751673,-0.0038600171985096066
156,AL-1-1125,0.23876717741581419,0.3179589755657528,0.07919179814993862
157,OR-41-41059,0.005130051300513005,0.014856724725928055,0.00972667342541505
158,VA-51-51915,0.15493847812348982,0.12409220795355719,-0.030846270169932632
159,ID-16-16017,6.519754857217368e-05,0.005351298406555341,0.005286100857983167
160,CA-6-6071,0.04168338512972294,0.10354897931661226,0.061865594186889326
161,GA-13-13059,0.19468445805534287,0.28215184969978696,0.08746739164444409
162,MS-28-28143,0.7274847954677998,0.7624480324857391,0.03496323701793935
163,VA-51-51137,0.21705953460259897,0.14325279073053554,-0.07380674387206343
164,VA-51-51049,0.4874733911904372,0.33275028295092085,-0.15472310823951635
165,MI-26-26151,0.00037527784994659507,0.009113924050632912,0.008738646200686317
166,IA-19-19013,0.04917427041701229,0.10010865085609381,0.05093438043908152
167,MT-30-30017,0.0004071329696278805,0.008323032550473836,0.007915899580845955
168,TX-48-48223,0.11237777013414574,0.08088783369682247,-0.03148993643732327
169,WI-55-55133,0.0014566200345947258,0.01806107624947035,0.016604456214875624
170,IN-18-18039,0.03432922143258939,0.07228933426383714,0.037960112831247755
171,HI-15-15005,0.011111111111111112,0.033707865168539325,0.02259675405742821
172,VA-51-51720,0.057247259439707675,0.07616146230007616,0.018914202860368483
173,RI-44-44003,0.003250232412907255,0.02524256527569614,0.021992332862788885
174,AR-5-5071,0.017599041413914475,0.026127539114800504,0.00852849770088603
175,ND-38-38033,0.0007911392405063291,0.00921409214092141,0.00842295290041508
176,NY-36-36043,0.000872876126837931,0.01779714738510301,0.01692427125826508
177,AZ-4-4027,0.0299042781793319,0.031149186146126544,0.0012449079667946443
178,LA-22-22063,0.11748906241346846,0.0680102766568932,-0.04947878575657526
179,PA-42-42011,0.022111228443080225,0.07611415196341666,0.054002923520336435
180,CO-8-8079,0.002512562814070352,0.01652892561983471,0.014016362805764359
181,NY-36-36005,0.3429935885687075,0.4538456993192455,0.11085211075053802
182,KY-21-21125,0.009008338296605122,0.010633341098944987,0.001625002802339865
183,MN-27-27161,0.00011858176212498517,0.02970140607720259,0.029582824315077607
184,MS-28-28113,0.43594591130479365,0.5329862849134047,0.09704037360861106
185,AK-2-2220,0.0031203050964983244,0.01884237842716913,0.015722073330670806
186,IA-19-19171,0.0020532852564102565,0.00928649708715464,0.0072332118307443845
187,SC-45-45049,0.48778944704542576,0.5437178911666417,0.05592844412121595
188,KY-21-21063,0.00033789491468153406,0.037395397489539746,0.03705750257485821
189,OR-41-41069,0.000683526999316473,0.016200294550810016,0.015516767551493543
190,NY-36-36009,0.00640169713608286,0.022240188906855574,0.015838491770772713
191,NC-37-37153,0.2963712226577317,0.32411910997645094,0.027747887318719244
192,PA-42-42089,0.013696494588214333,0.16323010631201285,0.1495336117237985
193,FL-12-12133,0.2049571879224876,0.1626767124397456,-0.042280475482742
194,WI-55-55057,0.0033302396680679153,0.02726510067114094,0.023934861003073023
195,TX-48-48401,0.27465290138839443,0.1798567929150179,-0.09479610847337652
196,UT-49-49023,0.0004422821760283061,0.008778553898433076,0.00833627172240477
197,ID-16-16019,0.002465831979355825,0.010246255302527955,0.0077804233231721295
198,NE-31-31129,0.00013374348000534973,0.004389004389004389,0.004255260908999039
199,MN-27-27125,0.00041476565740356696,0.015289765721331689,0.014875000063928123
200,MN-27-27029,0.00012658227848101267,0.008974213336362604,0.008847631057881592
201,VA-51-51081,0.5754518705338377,0.5997475809844341,0.02429571045059642
202,AL-1-1059,0.050540287586148216,0.054170873296314995,0.0036305857101667782
203,MI-26-26055,0.0032483692662352973,0.017951460124841764,0.014703090858606467
204,VA-51-51005,0.05957051414412554,0.05364546788288575,-0.00592504626123979
205,WA-53-53067,0.0022243829668207307,0.046231301199097706,0.044006918232276974
206,ID-16-16037,0.0004183225266680611,0.007095669195008564,0.0066773466683405025
207,IL-17-17159,0.0004216105523098235,0.01210306319795371,0.011681452645643886
208,NC-37-37159,0.15980811791536068,0.1708757959494617,0.011067678034101025
209,LA-22-22073,0.2718713014509271,0.379935060378538,0.10806375892761094
210,SD-46-46087,0.00014613473622680112,0.007322736202893374,0.007176601466666573
211,AZ-4-4011,0.002443245444365265,0.02634064434882989,0.02389739890446462
212,PA-42-42123,0.0014621741894469168,0.008020596098623626,0.00655842190917671
213,GA-13-13273,0.5967235970721506,0.602765280368704,0.006041683296553413
214,NM-35-35009,0.06330463731176364,0.0760546053414818,0.012749968029718159
215,IN-18-18155,0.00016043638697256537,0.010167236792094261,0.010006800405121696
216,CA-6-6055,0.006267328647881875,0.028598304037737967,0.02233097538985609
217,FL-12-12049,0.08525730180806676,0.08243036870045815,-0.0028269331076086063
218,AL-1-1051,0.2882447665056361,0.2181101782294889,-0.07013458827614719
219,GA-13-13275,0.3985130330012636,0.37378780817965956,-0.024725224821604053
220,TX-48-48461,0.038306022557991065,0.031224322103533278,-0.007081700454457787
221,IL-17-17073,0.01301603262387576,0.024550910303299724,0.011534877679423964
222,NE-31-31015,0.00041841004184100416,0.003988035892323031,0.0035696258504820263
223,VA-51-51710,0.27824799799639094,0.44024383809604983,0.1619958400996589
224,PA-42-42043,0.11640822117068178,0.2029210610184517,0.08651283984776992
225,CA-6-6065,0.046419918610484355,0.07845826348375663,0.03203834487327228
226,IL-17-17189,0.0008143925372029318,0.013805185704274702,0.01299079316707177
227,AR-5-5127,0.00020990764063811922,0.011604679920098926,0.011394772279460806
228,AL-1-1113,0.46304972375690606,0.4484579282601408,-0.014591795496765259
229,KS-20-20091,0.004087430692388764,0.0559932708102434,0.05190584011785464
230,WI-55-55029,0.0002516356316054353,0.010379618204253467,0.010127982572648032
231,WV-54-54019,0.10955886851712113,0.051870124674978334,-0.057688743842142794
232,OK-40-40067,0.011681569079896164,0.019917144678138942,0.008235575598242778
233,GA-13-13127,0.2462718191907981,0.27381279986599505,0.027540980675196947
234,NC-37-37181,0.4227020771151855,0.5179725363489499,0.09527045923376443
235,UT-49-49027,0.00014684287812041116,0.008620007908264136,0.008473165030143726
236,NE-31-31157,0.005121568411487733,0.012878850555693445,0.007757282144205712
237,MS-28-28027,0.6437273545218004,0.7579610073111291,0.11423365278932873
238,IL-17-17107,0.016909080026336266,0.08835695395673697,0.0714478739304007
239,MO-29-29137,0.04379408358774608,0.03506932308050798,-0.008724760507238097
240,IL-17-17123,0.00037571385632702135,0.008679686195960608,0.008303972339633587
241,TX-48-48161,0.33057620817843864,0.1685033771773907,-0.16207283100104794
242,MO-29-29085,0.00016281341582546403,0.0078252363873492,0.007662422971523737
243,MN-27-27017,0.0002878733357322778,0.02032668897073294,0.020038815635000665
244,IN-18-18055,0.0006037735849056604,0.0058876113560001235,0.005283837771094463
245,WY-56-56031,0.0006312135079690705,0.012029051293690422,0.011397837785721352
246,MT-30-30021,0.00017761989342806393,0.008831168831168832,0.008653548937740767
247,TX-48-48435,0.01266624445851805,0.012266802964477384,-0.0003994414940406664
248,MN-27-27047,0.0019137229885974004,0.015483618070754254,0.013569895082156854
249,LA-22-22071,0.4440178548826691,0.6027996724988899,0.1587818176162208
250,VA-51-51035,0.004381544932743286,0.011472211007939713,0.007090666075196427
251,TX-48-48297,0.00441956393635828,0.052498160111211056,0.04807859617485278
252,IN-18-18153,0.0019618693093213947,0.05064984709480122,0.04868797778547983
253,OH-39-39139,0.0669403099585699,0.10440648442571093,0.03746617446714104
254,IL-17-17055,0.0007725093233883857,0.010434342155248829,0.009661832831860444
255,TX-48-48057,0.04545965385479883,0.034208723452843114,-0.011250930401955718
256,CO-8-8065,0.003810226155358899,0.012692050768203072,0.008881824612844173
257,KS-20-20057,0.01514883844183376,0.033240676395645125,0.018091837953811363
258,KY-21-21239,0.11116576487948844,0.05687589656108247,-0.05428986831840597
259,VA-51-51171,0.01610804504868309,0.03097939337809678,0.01487134832941369
260,LA-22-22075,0.23144905107110858,0.21510959778676314,-0.01633945328434544
261,KS-20-20111,0.018531446341308624,0.036233840247157985,0.01770239390584936
262,ND-38-38013,0.00020863759649488838,0.012131715771230503,0.011923078174735615
263,ND-38-38019,0.00012377769525931428,0.007575757575757576,0.007451979880498262
264,MO-29-29019,0.052367548633264524,0.1066729914158675,0.05430544278260298
265,MT-30-30061,0.0010319917440660474,0.012467654669489531,0.011435662925423484
266,MS-28-28003,0.11856094639113507,0.1303894297635605,0.011828483372425425
267,MO-29-29045,0.0003621001810500905,0.006322599617703279,0.005960499436653189
268,ND-38-38083,0.001218769043266301,0.011450381679389313,0.010231612636123011
269,KY-21-21101,0.08452152644598238,0.08668950804835478,0.0021679816023724013
270,TX-48-48023,0.03236307927996936,0.04007739082365948,0.007714311543690115
271,PA-42-42051,0.043605330839373395,0.05357410123626785,0.009968770396894457
272,IA-19-19197,0.00011657049600746052,0.01182181163391529,0.01170524113790783
273,WV-54-54033,0.015040825096691019,0.022309864074278894,0.0072690389775878755
274,OH-39-39011,0.0010204882643849596,0.010223210393233935,0.009202722128848975
275,MI-26-26033,0.0238617835193779,0.07296295322483107,0.04910116970545317
276,MS-28-28093,0.6288992170162877,0.4848813899097895,-0.1440178271064982
277,ID-16-16055,0.000318406808116479,0.0071235683024490175,0.006805161494332538
278,VA-51-51167,0.012119457313037723,0.01419812842852533,0.002078671115487608
279,NY-36-36045,0.002266772980977332,0.07814851022229778,0.07588173724132045
280,IN-18-18011,0.000849090493452206,0.019291487749431676,0.01844239725597947
281,IN-18-18025,0.00022706630336058128,0.009539254030334827,0.009312187726974246
282,KY-21-21211,0.12985146142788692,0.08406381486676016,-0.04578764656112676
283,TN-47-47059,0.02384525948631223,0.025809273840769902,0.0019640143544576716
284,SD-46-46091,0.0002,0.01635563011113441,0.01615563011113441
285,TN-47-47169,0.18232595252343906,0.09624471524496393,-0.08608123727847512
286,NM-35-35031,0.009716064522214886,0.014835480002085831,0.0051194154798709455
287,NV-32-32033,0.0008830455259026688,0.05473448170420956,0.05385143617830689
288,OH-39-39061,0.1575742356031269,0.2720041406739492,0.11442990507082229
289,TX-48-48273,0.041498470948012234,0.04790156009668205,0.006403089148669813
290,KS-20-20033,0.0003780718336483932,0.007596310363537711,0.007218238529889317
291,TX-48-48373,0.2807004900547708,0.11698458656220727,-0.16371590349256354
292,IN-18-18071,0.00420231127119916,0.014568063718260001,0.010365752447060842
293,VA-51-51135,0.4020089762769823,0.4072608945319977,0.00525191825501542
294,KS-20-20079,0.015691342071257153,0.02700082684686226,0.011309484775605106
295,SD-46-46033,0.0006537371976465461,0.008051148472649775,0.007397411275003228
296,IA-19-19085,0.0003740648379052369,0.006028741675429373,0.005654676837524136
297,MO-29-29017,0.0002348796241926013,0.006649154490231489,0.0064142748660388875
298,OK-40-40033,0.026817116060961314,0.037191460973982654,0.01037434491302134
299,MT-30-30059,0.00046707146193367583,0.007650273224043716,0.00718320176211004
300,IL-17-17101,0.010212324024924994,0.10884725001515978,0.0986349259902348
301,NC-37-37063,0.32352360110634937,0.39490682899598606,0.07138322788963669
302,VA-51-51700,0.279815410187433,0.43220659593716587,0.15239118574973287
303,FL-12-12089,0.2217339192968438,0.06820151955535159,-0.15353239974149221
304,WY-56-56029,0.001763668430335097,0.013582865745175858,0.011819197314840761
305,TX-48-48059,0.0003709657474959812,0.021169875341152174,0.02079890959365619
306,WV-54-54057,0.02981671489958783,0.03664711668063094,0.006830401781043112
307,WA-53-53015,0.0014142396252264993,0.014255615262689914,0.012841375637463414
308,MI-26-26059,0.0018354152969537584,0.009838706166604993,0.008003290869651234
309,KS-20-20141,0.0024125452352231603,0.0070594623947868584,0.004646917159563698
310,NC-37-37097,0.17082490447291526,0.12894870074058376,-0.0418762037323315
311,IA-19-19079,0.00026890394750994943,0.013429888084265965,0.013160984136756015
312,IN-18-18087,0.0005298140834216357,0.007085985209616326,0.0065561711261946905
313,IA-19-19071,0.00022109219544550078,0.00926730379380249,0.00904621159835699
314,TX-48-48299,0.003838771593090211,0.01707415639523136,0.013235384802141151
315,IA-19-19183,0.000685907244235741,0.014069312716321301,0.013383405472085561
316,MT-30-30083,0.0001017293997965412,0.010535117056856187,0.010433387657059645
317,MN-27-27105,0.002638180088227662,0.047358750574184656,0.04472057048595699
318,GA-13-13105,0.3218503937007874,0.30014459822350753,-0.021705795477279854
319,MD-24-24035,0.2515507310589278,0.0743701946671029,-0.17718053639182488
320,FL-12-12067,0.11890971039182283,0.15768209627149948,0.03877238587967666
321,PA-42-42027,0.013921326656535884,0.042794868601320216,0.02887354194478433
322,OK-40-40135,0.037359575023948446,0.02682671980171555,-0.010532855222232896
323,TN-47-47135,0.02992715101397913,0.031025349981082105,0.0010981989671029757
324,NC-37-37187,0.41492024890923396,0.4977795720629794,0.08285932315374545
325,AR-5-5025,0.20089285714285715,0.1199614968114547,-0.08093136033140245
326,VT-50-50009,0.00018786398647379298,0.008761966574720104,0.008574102588246311
327,NC-37-37199,0.012980730468435056,0.016205151532381872,0.0032244210639468165
328,WI-55-55035,0.001436979286096461,0.016120660104794085,0.014683680818697625
329,AR-5-5077,0.577356742006899,0.5446632124352332,-0.032693529571665825
330,AR-5-5011,0.3189408396946565,0.2844780962682531,-0.034462743426403375
331,KS-20-20029,0.0002185951617604197,0.016270745200130166,0.016052150038369746
332,ID-16-16073,0.01891979301423027,0.01220159151193634,-0.0067182015022939304
333,IN-18-18129,0.013619671826337562,0.015051740357478834,0.0014320685311412715
334,AK-2-2282,0.0013089005235602095,0.06199021207177814,0.06068131154821793
335,MO-29-29181,0.0001764757786993735,0.010288364005216636,0.010111888226517263
336,TX-48-48171,0.004366388511546672,0.009051342294804145,0.004684953783257473
337,CT-9-9011,0.03167612766664626,0.08136083247812317,0.04968470481147692
338,TX-48-48289,0.32136829076178686,0.07901205665457099,-0.24235623410721585
339,WI-55-55089,0.0012094373325394463,0.01734775184974388,0.016138314517204433
340,TN-47-47037,0.19459538383781658,0.2886421786183014,0.0940467947804848
341,TN-47-47127,0.07559145989613388,0.028788358114520723,-0.04680310178161315
342,ID-16-16057,0.0013729977116704805,0.013254938367115375,0.011881940655444895
343,KS-20-20035,0.026274632467938694,0.04012518162512574,0.013850549157187045
344,OR-41-41037,0.00015997440409534473,0.014050325712096053,0.013890351308000709
345,OR-41-41007,0.020942780065313076,0.013983241257170046,-0.006959538808143029
346,TX-48-48103,0.0332129963898917,0.03526148969889065,0.00204849330899895
347,ME-23-23019,0.0035115760922212534,0.011886673827050533,0.008375097734829279
348,OH-39-39003,0.08227893731300241,0.1400335168781422,0.05775457956513978
349,NE-31-31073,0.005687203791469194,0.01013684744044602,0.004449643648976827
350,IA-19-19101,0.008132180198786627,0.024494446026773,0.016362265827986375
351,TN-47-47109,0.06798221234018899,0.0666768971073429,-0.001305315232846091
352,NC-37-37031,0.11353953231209549,0.06732095413696482,-0.04621857817513067
353,MI-26-26045,0.0027155465037338763,0.0785654543616327,0.07584990785789883
354,AR-5-5005,0.0002745744096650192,0.005821742625386695,0.005547168215721676
355,MS-28-28081,0.2077809220348047,0.29621336459554515,0.08843244256074045
356,MI-26-26141,0.00014237915569160676,0.009033564364146094,0.008891185208454487
357,MN-27-27073,8.78348704435661e-05,0.007001166861143524,0.006913331990699958
358,NY-36-36039,0.02872257662984285,0.07191601049868766,0.04319343386884481
359,IL-17-17137,0.028125,0.07588721718157804,0.04776221718157804
360,AL-1-1089,0.14663652207695504,0.25540869299241836,0.10877217091546332
361,GA-13-13039,0.3673725771715721,0.20728570880196537,-0.16008686836960676
362,TN-47-47137,0.0007818608287724785,0.003497862417411582,0.0027160015886391036
363,MT-30-30007,0.0006106870229007634,0.006503779223062049,0.005893092200161286
364,IA-19-19035,0.00017391304347826088,0.01339208570934854,0.01321817266587028
365,NC-37-37129,0.22736320883823932,0.14971546301926864,-0.07764774581897069
366,AR-5-5089,0.0002989983555090447,0.008835341365461847,0.008536343009952803
367,CO-8-8091,0.0010887316276537834,0.008740140694947772,0.007651409067293988
368,RI-44-44007,0.032018129746193946,0.12961878406814498,0.09760065432195103
369,MD-24-24021,0.07052755038537029,0.10390018017136661,0.033372629785996324
